system.index,AREA_KM2,CD_MUN,CD_UF,NM_MUN,NM_REGIAO,NM_UF,SIGLA,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Bioma
000200000000000001c7,377.426,4219507,42,Xanxerê,Sul,Santa Catarina,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001c8,218.032,4219606,42,Xavantina,Sul,Santa Catarina,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001c9,293.628,4219705,42,Xaxim,Sul,Santa Catarina,SC,0,0,0,0,0,0,0,0,0,0,0,0.4931488896,0.4931488896,0.7926762549,0.8985809897,1.302454537,1.302454537,1.451276984,1.574101043,1.574101043,1.590394006,1.685641025,1.685641025,1.765534719,1.765534719,1.804698203,1.861407461,1.862660693,1.873627111,1.816917852,1.816917852,1.816917852,1.816917852,1.816917852,1.816917852,1.816917852,1.816917852,Mata Atlântica
000200000000000001ca,190.179,4219853,42,Zortéa,Sul,Santa Catarina,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001cb,63.42,4220000,42,Balneário Rincão,Sul,Santa Catarina,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001cc,2872.364,4300001,43,Lagoa Mirim,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001cd,10196.942,4300002,43,Lagoa dos Patos,Sul,Rio Grande do Sul,RS,0.1533046285,0.1533046285,0.2448574141,0.278857476,0.2843075903,0.205567734,0.2016139531,0.2448616394,0.3074910071,0.3114447881,0.2237638526,0.2281615584,0.3057026287,0.3092813672,0.3292652398,0.3265811414,0.3983564357,0.3607813581,0.340405097,0.340405097,0.3744929842,0.4105845263,0.3906006537,0.3357210698,0.3413908784,0.4274153086,0.4538752983,0.480717526,0.5209830028,0.5364853406,0.611947381,0.6975480449,0.6617868882,0.7538374211,0.7943142881,0.757328888,0.847389083,Pampa
000200000000000001ce,1551.339,4300034,43,Aceguá,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001cf,291.503,4300059,43,Água Santa,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d0,534.624,4300109,43,Agudo,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d1,322.674,4300208,43,Ajuricaba,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d2,316.394,4300307,43,Alecrim,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d3,7800.428,4300406,43,Alegrete,Sul,Rio Grande do Sul,RS,10.07297295,10.07297295,10.58450451,10.69895553,10.87353381,11.67442937,12.06356068,12.26570018,13.35954051,13.78415073,16.32390987,17.20699121,17.236897,17.80528978,19.08852011,19.41325664,22.13804394,23.12115959,23.27680053,24.09628813,24.35086577,27.07252833,30.05486258,30.21051192,37.94263911,37.94263911,38.13646178,38.29211052,38.45238017,38.45238017,39.68698139,39.76480638,40.29799831,40.60139136,40.88772092,40.88772092,41.11543725,Pampa
000200000000000001d4,172.794,4300455,43,Alegria,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d5,265.042,4300471,43,Almirante Tamandaré do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001d6,325.979,4300505,43,Alpestre,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d7,115.335,4300554,43,Alto Alegre,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d8,78.846,4300570,43,Alto Feliz,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001d9,71.7,4300604,43,Alvorada,Sul,Rio Grande do Sul,RS,59.34863123,61.09943665,61.86038774,71.28928676,83.49138303,88.64089331,95.0743322,100.9808163,108.9752048,127.6383519,152.7984598,156.0702915,178.2946259,191.4578988,211.2063195,212.7158299,221.3086156,223.4136072,225.7558038,231.5643481,233.0623864,234.5841202,236.8294001,239.9050144,242.5676282,243.1833138,243.5693294,246.4410446,247.1186208,251.4428691,251.9095355,254.5194913,256.5852534,257.5600625,257.7696324,257.8278118,258.9164466,Pampa
000200000000000001da,505.983,4300638,43,Amaral Ferrador,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001db,93.704,4300646,43,Ametista do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001dc,331.227,4300661,43,André da Rocha,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001dd,242.26,4300703,43,Anta Gorda,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001de,348.132,4300802,43,Antônio Prado,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001df,518.193,4300851,43,Arambaré,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
2.00E+14,35.391,4300877,43,Araricá,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0.1262879077,0.1262879077,0.5152405767,0.5152405767,0.5932151197,0.5932151197,0.947328492,0.947328492,1.400527695,1.332644316,1.332644316,1.332644316,1.332644316,1.332644316,1.332644316,1.332644316,1.434477095,1.521630591,1.521630591,1.521630591,1.521630591,1.599604926,1.755553803,1.777570492,1.855544625,1.855544625,1.855544625,Mata Atlântica
000200000000000001e1,342.279,4300901,43,Aratiba,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001e2,157.088,4301008,43,Arroio do Meio,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001e3,119.163,4301057,43,Arroio do Sal,Sul,Rio Grande do Sul,RS,2.232261146,2.529283323,2.794458086,3.170788241,3.29204801,3.292046594,3.530278112,3.741560595,3.741560595,4.53280881,4.511987067,4.511680855,5.418366876,5.854101044,5.991896384,6.255848184,6.80151066,6.585632565,6.564808981,7.014937561,7.180903758,7.496912784,7.653080306,7.763925957,7.842009927,7.842009927,7.949490334,8.807935323,8.68024765,8.932364185,8.793039892,8.647584565,8.754140478,8.754140478,8.943068877,8.943068877,8.975813558,Mata Atlântica
000200000000000001e4,124.693,4301073,43,Arroio do Padre,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001e5,425.791,4301107,43,Arroio dos Ratos,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001e6,315.132,4301206,43,Arroio do Tigre,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001e7,2508.545,4301305,43,Arroio Grande,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001e8,270.241,4301404,43,Arvorezinha,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001e9,348.231,4301503,43,Augusto Pestana,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001ea,156.727,4301552,43,Áurea,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001eb,4090.36,4301602,43,Bagé,Sul,Rio Grande do Sul,RS,5.234654005,5.428196513,6.178342372,8.20491823,8.213631363,8.308874474,8.308874474,8.308874474,8.308874474,8.404744158,8.404744158,8.975102533,9.051426988,9.103404016,9.135256223,9.306525764,9.306525764,9.306525764,9.383161468,9.383161468,9.459797171,9.459797171,9.689704282,9.689704282,9.842975688,9.842975688,9.842975688,10.00796625,10.00796625,10.00796625,9.893163284,9.969798131,9.969798131,10.0079654,10.0079654,10.0079654,10.21802896,Pampa
000200000000000001ec,102.386,4301636,43,Balneário Pinhal,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001ed,124.113,4301651,43,Barão,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001ee,260.505,4301701,43,Barão de Cotegipe,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001ef,436.101,4301750,43,Barão do Triunfo,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001f0,515.469,4301800,43,Barracão,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001f1,62.801,4301859,43,Barra do Guarita,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00010000000000000476,1055.937,4301875,43,Barra do Quaraí,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001f2,729.316,4301909,43,Barra do Ribeiro,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001f3,146.995,4301925,43,Barra do Rio Azul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001f4,60.437,4301958,43,Barra Funda,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001f5,647.994,4302006,43,Barros Cassal,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001f6,132.351,4302055,43,Benjamin Constant do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001f7,273.576,4302105,43,Bento Gonçalves,Sul,Rio Grande do Sul,RS,0.4195201407,0.4195201407,0.4195201407,0.4195201407,0.4195201407,0.4351811732,0.7337199306,0.8243222278,4.307919759,6.314353954,9.782024198,10.09526237,17.83605617,21.75039516,24.85893216,25.6625985,27.13071807,27.29687986,28.06272789,29.50551203,31.74840998,32.14947438,32.58316011,32.81806895,32.81806895,33.92873148,34.16364697,34.69550577,34.80268623,34.91936957,35.33979062,37.42974761,37.63580571,38.40757938,39.38669619,39.27553582,40.01206831,Mata Atlântica
000200000000000001f8,196.064,4302154,43,Boa Vista das Missões,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001f9,109.541,4302204,43,Boa Vista do Buricá,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001fa,701.221,4302220,43,Boa Vista do Cadeado,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001fb,504.114,4302238,43,Boa Vista do Incra,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
000200000000000001fc,92.956,4302253,43,Boa Vista do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001fd,2622.837,4302303,43,Bom Jesus,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001fe,88.774,4302352,43,Bom Princípio,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000200000000000001ff,89.206,4302378,43,Bom Progresso,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
2E+16,102.54,4302402,43,Bom Retiro do Sul,Sul,Rio Grande do Sul,RS,0.526868815,0.526868815,0.6048560165,0.695076473,0.695076473,0.695076473,0.7574662342,0.7574662342,0.7574662342,1.141280265,1.375244109,1.502165791,1.502165791,2.601640656,2.601640656,2.763414894,2.763414894,2.815402547,2.815402547,2.815402547,2.815402547,2.815402547,2.815402547,2.922751328,3.000733016,3.075050816,3.075050816,3.101352865,3.101352865,3.101352865,3.101352865,3.101352865,3.101352865,3.304413031,3.304413031,3.304413031,3.448739524,Mata Atlântica
00020000000000000201,265.952,4302451,43,Boqueirão do Leão,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000202,1610.056,4302501,43,Bossoroca,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
00020000000000000203,200.497,4302584,43,Bozano,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000204,132.044,4302600,43,Braga,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000205,105.353,4302659,43,Brochier,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000206,752.187,4302709,43,Butiá,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
00020000000000000207,3047.113,4302808,43,Caçapava do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
00020000000000000208,2373.507,4302907,43,Cacequi,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
00020000000000000209,3736.158,4303004,43,Cachoeira do Sul,Sul,Rio Grande do Sul,RS,0.155591984,0.2743421065,0.2743421065,0.2767779934,0.2874366745,0.2874366745,0.2874366745,0.2874366745,0.4204957496,0.4482083204,0.5955805557,0.9131734642,1.180816554,1.341611485,1.383935246,1.383935246,1.50907949,1.592812189,1.742010118,1.742010118,1.742010118,1.742010118,1.742010118,1.742010118,1.742010118,1.742010118,1.776416654,1.776416654,1.742010118,1.742010118,1.776416654,1.776416654,1.742010118,1.742010118,1.748709896,1.748709896,1.748709896,Pampa
0002000000000000020a,43.778,4303103,43,Cachoeirinha,Sul,Rio Grande do Sul,RS,38.54349702,40.34799396,40.53060446,40.82143724,40.94886617,41.18206359,43.14096671,44.1899401,45.4491011,57.70045341,58.81834597,64.06439613,80.24914244,82.20993855,89.17593707,97.72180246,99.91368619,101.1736877,110.363082,115.6452871,119.8154121,122.7976442,128.1373271,130.4358701,130.9695112,133.2093596,136.1820353,140.2053747,144.6451478,148.9879317,153.6125796,155.0641168,155.2985513,155.5119475,155.4652998,155.3345124,157.3094356,Pampa
0002000000000000020b,204.055,4303202,43,Cacique Doble,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0002000000000000020c,261.303,4303301,43,Caibaté,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
0002000000000000020d,189.16,4303400,43,Caiçara,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0002000000000000020e,1680.168,4303509,43,Camaquã,Sul,Rio Grande do Sul,RS,0.01510076225,0.5221792255,0.5895194552,0.6888822016,4.768464334,7.095880121,9.183792342,11.7187409,14.12595376,19.85326721,22.41186532,26.00163842,27.78152928,31.16596885,31.45775961,31.26207164,31.43821206,31.43821206,32.1352154,32.20892498,32.10233927,32.20320296,32.28869396,32.44935922,32.34637048,32.46476032,32.53210934,32.59220117,32.68042596,32.71120921,32.64356506,32.65806111,32.55629584,32.60732915,32.87518187,32.70847643,32.82897624,Pampa
0002000000000000020f,138.069,4303558,43,Camargo,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000210,1181.811,4303608,43,Cambará do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000211,537.994,4303673,43,Campestre da Serra,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000212,224.801,4303707,43,Campina das Missões,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000213,276.162,4303806,43,Campinas do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
00020000000000000214,60.579,4303905,43,Campo Bom,Sul,Rio Grande do Sul,RS,0.5947426188,0.5947426188,0.5947426188,0.5947426188,0.5947426188,0.7096556051,0.7096556051,0.7451004234,0.7808450854,0.829440033,1.338489559,1.338489559,1.593933541,1.734214663,1.964289134,2.382298766,2.523471541,2.525304812,2.71051084,2.913447009,3.011554412,3.166813941,3.332150487,3.83879567,4.224173666,4.224173666,4.224173666,4.456136209,4.747058625,4.80817215,5.120799869,5.120799869,6.006768282,6.381781611,6.376572417,6.376572417,7.324014495,Mata Atlântica
00020000000000000215,220.719,4304002,43,Campo Novo,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000216,226.202,4304101,43,Campos Borges,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000217,944.058,4304200,43,Candelária,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00020000000000000218,247.047,4304309,43,Cândido Godói,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pampa
00020000000000000219,933.628,4304358,43,Candiota,Sul,Rio Grande do Sul,RS,0.01919050404,0.01919050404,1.632575448,1.891649482,1.891649482,1.724617091,1.724617091,1.726416196,1.726416196,1.870359834,1.870359834,1.870359834,1.724617091,1.724617091,1.870359834,1.872158939,1.874557833,1.874557833,1.872158939,1.872158939,1.85116933,1.707825481,1.707825481,1.707825481,1.707825481,1.707825481,1.76122573,1.76122573,1.792143025,2.222450454,2.548391207,2.339672253,2.339672253,2.566893819,3.138736545,3.172624044,3.778935259,Pampa
0002000000000000021a,253.002,4304408,43,Canela,Sul,Rio Grande do Sul,RS,0.04598984569,0.04598984569,0.04598984569,0.06959803978,0.06959803978,0.06959803978,0.06959803978,0.06959803978,0.1195672264,0.1839479149,0.4028332659,0.4028332659,0.4911221722,0.8213268111,0.8219400014,0.8259257902,0.8780479822,0.8780479822,0.9914786951,1.535324201,1.535324201,1.769852273,1.971567557,2.049740002,2.297463161,2.297463161,2.924437121,3.100103099,3.100103099,3.096117311,3.096117311,3.225196835,3.527813369,3.527813369,4.614093951,4.64138099,4.650577773,Mata Atlântica
0002000000000000021b,3526.253,4304507,43,Canguçu,Sul,Rio Grande do Sul,RS,0,0,0.0003003607486,1.318576329,1.620436793,1.543845659,1.544746739,1.544746739,1.544746739,1.544746739,1.651652997,1.745361224,1.82193748,1.845060375,1.921636422,1.921636422,2.074789148,2.074789148,2.829141398,2.905717445,2.905717445,3.212022898,3.288598945,3.365175632,3.365175632,3.594905262,3.634845372,3.940295449,4.007274957,4.007274957,4.007274957,4.007274957,4.007274957,4.083866091,4.180562928,4.328309236,5.731027183,Pampa
0002000000000000021c,130.789,4304606,43,Canoas,Sul,Rio Grande do Sul,RS,10.89789334,10.89789334,11.02688048,11.52944083,12.54211882,13.40115348,14.18246026,14.7688065,16.09524117,31.09206005,33.7333599,35.33198226,40.78961471,44.33415712,51.99285837,53.81150388,55.72085894,56.51750107,59.111583,62.34898329,70.00941386,74.43375556,76.51600303,80.38322322,82.74433142,82.59404923,85.4006153,87.6051072,87.71513575,88.32180364,88.54132481,89.17388973,89.27140932,89.90758229,90.09902809,90.28101198,91.96772135,Pampa
0002000000000000021d,82.908,4304614,43,Canudos do Vale,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0002000000000000021e,526.85,4304622,43,Capão Bonito do Sul,Sul,Rio Grande do Sul,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
